split,out_stem,source_image,condition,n_objects
train,9999955_00000_d_0000355__rain_light,9999955_00000_d_0000355.jpg,rain_light,47
train,9999955_00000_d_0000356,9999955_00000_d_0000356.jpg,clean,57
train,9999955_00000_d_0000356__rain_heavy,9999955_00000_d_0000356.jpg,rain_heavy,57
train,9999955_00000_d_0000357,9999955_00000_d_0000357.jpg,clean,38
train,9999955_00000_d_0000357__rain_heavy,9999955_00000_d_0000357.jpg,rain_heavy,38
train,9999955_00000_d_0000358,9999955_00000_d_0000358.jpg,clean,30
train,9999955_00000_d_0000358__rain_light,9999955_00000_d_0000358.jpg,rain_light,30
train,9999955_00000_d_0000359,9999955_00000_d_0000359.jpg,clean,23
train,9999955_00000_d_0000359__rain_light,9999955_00000_d_0000359.jpg,rain_light,23
train,9999955_00000_d_0000360,9999955_00000_d_0000360.jpg,clean,38
train,9999955_00000_d_0000360__rain_medium,9999955_00000_d_0000360.jpg,rain_medium,38
train,9999955_00000_d_0000361,9999955_00000_d_0000361.jpg,clean,39
train,9999955_00000_d_0000361__rain_medium,9999955_00000_d_0000361.jpg,rain_medium,39
train,9999955_00000_d_0000362,9999955_00000_d_0000362.jpg,clean,66
train,9999955_00000_d_0000362__bright_down,9999955_00000_d_0000362.jpg,bright_down,66
train,9999955_00000_d_0000363,9999955_00000_d_0000363.jpg,clean,82
train,9999955_00000_d_0000363__rain_heavy,9999955_00000_d_0000363.jpg,rain_heavy,82
train,9999955_00000_d_0000364,9999955_00000_d_0000364.jpg,clean,35
train,9999955_00000_d_0000364__blur_light,9999955_00000_d_0000364.jpg,blur_light,35
train,9999955_00000_d_0000365,9999955_00000_d_0000365.jpg,clean,21
train,9999955_00000_d_0000365__blur_light,9999955_00000_d_0000365.jpg,blur_light,21
train,9999955_00000_d_0000366,9999955_00000_d_0000366.jpg,clean,44
train,9999955_00000_d_0000366__blur_light,9999955_00000_d_0000366.jpg,blur_light,44
train,9999955_00000_d_0000367,9999955_00000_d_0000367.jpg,clean,91
train,9999955_00000_d_0000367__rain_medium,9999955_00000_d_0000367.jpg,rain_medium,91
train,9999955_00000_d_0000368,9999955_00000_d_0000368.jpg,clean,62
train,9999955_00000_d_0000368__rain_medium,9999955_00000_d_0000368.jpg,rain_medium,62
train,9999955_00000_d_0000369,9999955_00000_d_0000369.jpg,clean,49
train,9999955_00000_d_0000369__rain_medium,9999955_00000_d_0000369.jpg,rain_medium,49
train,9999955_00000_d_0000370,9999955_00000_d_0000370.jpg,clean,29
train,9999955_00000_d_0000370__rain_medium,9999955_00000_d_0000370.jpg,rain_medium,29
train,9999955_00000_d_0000371,9999955_00000_d_0000371.jpg,clean,39
train,9999955_00000_d_0000371__bright_up,9999955_00000_d_0000371.jpg,bright_up,39
train,9999955_00000_d_0000372,9999955_00000_d_0000372.jpg,clean,59
train,9999955_00000_d_0000372__rain_light,9999955_00000_d_0000372.jpg,rain_light,59
train,9999955_00000_d_0000373,9999955_00000_d_0000373.jpg,clean,64
train,9999955_00000_d_0000373__rain_heavy,9999955_00000_d_0000373.jpg,rain_heavy,64
train,9999955_00000_d_0000374,9999955_00000_d_0000374.jpg,clean,42
train,9999955_00000_d_0000374__rain_medium,9999955_00000_d_0000374.jpg,rain_medium,42
train,9999955_00000_d_0000375,9999955_00000_d_0000375.jpg,clean,83
train,9999955_00000_d_0000375__bright_up,9999955_00000_d_0000375.jpg,bright_up,83
train,9999955_00000_d_0000376,9999955_00000_d_0000376.jpg,clean,49
train,9999955_00000_d_0000376__blur_light,9999955_00000_d_0000376.jpg,blur_light,49
train,9999955_00000_d_0000377,9999955_00000_d_0000377.jpg,clean,33
train,9999955_00000_d_0000377__blur_light,9999955_00000_d_0000377.jpg,blur_light,33
train,9999955_00000_d_0000378,9999955_00000_d_0000378.jpg,clean,19
train,9999955_00000_d_0000378__bright_down,9999955_00000_d_0000378.jpg,bright_down,19
train,9999955_00000_d_0000379,9999955_00000_d_0000379.jpg,clean,24
train,9999955_00000_d_0000379__bright_up,9999955_00000_d_0000379.jpg,bright_up,24
train,9999955_00000_d_0000380,9999955_00000_d_0000380.jpg,clean,40
train,9999955_00000_d_0000380__rain_heavy,9999955_00000_d_0000380.jpg,rain_heavy,40
train,9999955_00000_d_0000381,9999955_00000_d_0000381.jpg,clean,152
train,9999955_00000_d_0000381__bright_up,9999955_00000_d_0000381.jpg,bright_up,152
train,9999955_00000_d_0000382,9999955_00000_d_0000382.jpg,clean,112
train,9999955_00000_d_0000382__rain_medium,9999955_00000_d_0000382.jpg,rain_medium,112
train,9999955_00000_d_0000383,9999955_00000_d_0000383.jpg,clean,56
train,9999955_00000_d_0000383__rain_medium,9999955_00000_d_0000383.jpg,rain_medium,56
train,9999955_00000_d_0000384,9999955_00000_d_0000384.jpg,clean,40
train,9999955_00000_d_0000384__bright_up,9999955_00000_d_0000384.jpg,bright_up,40
train,9999955_00000_d_0000385,9999955_00000_d_0000385.jpg,clean,46
train,9999955_00000_d_0000385__rain_heavy,9999955_00000_d_0000385.jpg,rain_heavy,46
train,9999955_00000_d_0000386,9999955_00000_d_0000386.jpg,clean,57
train,9999955_00000_d_0000386__bright_down,9999955_00000_d_0000386.jpg,bright_down,57
train,9999955_00000_d_0000387,9999955_00000_d_0000387.jpg,clean,59
train,9999955_00000_d_0000387__rain_light,9999955_00000_d_0000387.jpg,rain_light,59
train,9999955_00000_d_0000388,9999955_00000_d_0000388.jpg,clean,117
train,9999955_00000_d_0000388__bright_up,9999955_00000_d_0000388.jpg,bright_up,117
train,9999955_00000_d_0000389,9999955_00000_d_0000389.jpg,clean,53
train,9999955_00000_d_0000389__bright_down,9999955_00000_d_0000389.jpg,bright_down,53
train,9999955_00000_d_0000390,9999955_00000_d_0000390.jpg,clean,14
train,9999955_00000_d_0000390__rain_medium,9999955_00000_d_0000390.jpg,rain_medium,14
train,9999955_00000_d_0000391,9999955_00000_d_0000391.jpg,clean,55
train,9999955_00000_d_0000391__rain_heavy,9999955_00000_d_0000391.jpg,rain_heavy,55
train,9999955_00000_d_0000392,9999955_00000_d_0000392.jpg,clean,63
train,9999955_00000_d_0000392__rain_heavy,9999955_00000_d_0000392.jpg,rain_heavy,63
train,9999955_00000_d_0000393,9999955_00000_d_0000393.jpg,clean,120
train,9999955_00000_d_0000393__rain_heavy,9999955_00000_d_0000393.jpg,rain_heavy,120
train,9999955_00000_d_0000394,9999955_00000_d_0000394.jpg,clean,124
train,9999955_00000_d_0000394__bright_down,9999955_00000_d_0000394.jpg,bright_down,124
train,9999955_00000_d_0000395,9999955_00000_d_0000395.jpg,clean,88
train,9999955_00000_d_0000395__rain_medium,9999955_00000_d_0000395.jpg,rain_medium,88
train,9999955_00000_d_0000396,9999955_00000_d_0000396.jpg,clean,68
train,9999955_00000_d_0000396__blur_light,9999955_00000_d_0000396.jpg,blur_light,68
train,9999955_00000_d_0000397,9999955_00000_d_0000397.jpg,clean,59
train,9999955_00000_d_0000397__rain_medium,9999955_00000_d_0000397.jpg,rain_medium,59
train,9999955_00000_d_0000398,9999955_00000_d_0000398.jpg,clean,109
train,9999955_00000_d_0000398__rain_light,9999955_00000_d_0000398.jpg,rain_light,109
train,9999955_00000_d_0000399,9999955_00000_d_0000399.jpg,clean,72
train,9999955_00000_d_0000399__bright_up,9999955_00000_d_0000399.jpg,bright_up,72
train,9999955_00000_d_0000400,9999955_00000_d_0000400.jpg,clean,53
train,9999955_00000_d_0000400__blur_light,9999955_00000_d_0000400.jpg,blur_light,53
train,9999955_00000_d_0000401,9999955_00000_d_0000401.jpg,clean,54
train,9999955_00000_d_0000401__bright_up,9999955_00000_d_0000401.jpg,bright_up,54
train,9999955_00000_d_0000402,9999955_00000_d_0000402.jpg,clean,32
train,9999955_00000_d_0000402__blur_light,9999955_00000_d_0000402.jpg,blur_light,32
train,9999955_00000_d_0000403,9999955_00000_d_0000403.jpg,clean,30
train,9999955_00000_d_0000403__rain_medium,9999955_00000_d_0000403.jpg,rain_medium,30
train,9999955_00000_d_0000404,9999955_00000_d_0000404.jpg,clean,35
train,9999955_00000_d_0000404__rain_medium,9999955_00000_d_0000404.jpg,rain_medium,35
train,9999955_00000_d_0000405,9999955_00000_d_0000405.jpg,clean,16
train,9999955_00000_d_0000405__bright_up,9999955_00000_d_0000405.jpg,bright_up,16
train,9999955_00000_d_0000406,9999955_00000_d_0000406.jpg,clean,24
train,9999955_00000_d_0000406__rain_light,9999955_00000_d_0000406.jpg,rain_light,24
train,9999955_00000_d_0000407,9999955_00000_d_0000407.jpg,clean,44
train,9999955_00000_d_0000407__rain_light,9999955_00000_d_0000407.jpg,rain_light,44
train,9999955_00000_d_0000408,9999955_00000_d_0000408.jpg,clean,87
train,9999955_00000_d_0000408__rain_medium,9999955_00000_d_0000408.jpg,rain_medium,87
train,9999955_00000_d_0000409,9999955_00000_d_0000409.jpg,clean,30
train,9999955_00000_d_0000409__blur_light,9999955_00000_d_0000409.jpg,blur_light,30
train,9999955_00000_d_0000410,9999955_00000_d_0000410.jpg,clean,24
train,9999955_00000_d_0000410__bright_up,9999955_00000_d_0000410.jpg,bright_up,24
train,9999955_00000_d_0000411,9999955_00000_d_0000411.jpg,clean,18
train,9999955_00000_d_0000411__blur_light,9999955_00000_d_0000411.jpg,blur_light,18
train,9999955_00000_d_0000412,9999955_00000_d_0000412.jpg,clean,61
train,9999955_00000_d_0000412__rain_medium,9999955_00000_d_0000412.jpg,rain_medium,61
train,9999955_00000_d_0000413,9999955_00000_d_0000413.jpg,clean,158
train,9999955_00000_d_0000413__rain_heavy,9999955_00000_d_0000413.jpg,rain_heavy,158
train,9999955_00000_d_0000414,9999955_00000_d_0000414.jpg,clean,194
train,9999955_00000_d_0000414__rain_light,9999955_00000_d_0000414.jpg,rain_light,194
train,9999955_00000_d_0000415,9999955_00000_d_0000415.jpg,clean,168
train,9999955_00000_d_0000415__rain_medium,9999955_00000_d_0000415.jpg,rain_medium,168
train,9999955_00000_d_0000416,9999955_00000_d_0000416.jpg,clean,19
train,9999955_00000_d_0000416__rain_medium,9999955_00000_d_0000416.jpg,rain_medium,19
train,9999955_00000_d_0000417,9999955_00000_d_0000417.jpg,clean,15
train,9999955_00000_d_0000417__rain_light,9999955_00000_d_0000417.jpg,rain_light,15
train,9999955_00000_d_0000418,9999955_00000_d_0000418.jpg,clean,39
train,9999955_00000_d_0000418__rain_heavy,9999955_00000_d_0000418.jpg,rain_heavy,39
train,9999955_00000_d_0000419,9999955_00000_d_0000419.jpg,clean,73
train,9999955_00000_d_0000419__rain_light,9999955_00000_d_0000419.jpg,rain_light,73
train,9999955_00000_d_0000420,9999955_00000_d_0000420.jpg,clean,101
train,9999955_00000_d_0000420__rain_heavy,9999955_00000_d_0000420.jpg,rain_heavy,101
train,9999955_00000_d_0000421,9999955_00000_d_0000421.jpg,clean,52
train,9999955_00000_d_0000421__blur_light,9999955_00000_d_0000421.jpg,blur_light,52
train,9999955_00000_d_0000422,9999955_00000_d_0000422.jpg,clean,121
train,9999955_00000_d_0000422__rain_medium,9999955_00000_d_0000422.jpg,rain_medium,121
train,9999955_00000_d_0000423,9999955_00000_d_0000423.jpg,clean,122
train,9999955_00000_d_0000423__bright_down,9999955_00000_d_0000423.jpg,bright_down,122
train,9999955_00000_d_0000424,9999955_00000_d_0000424.jpg,clean,123
train,9999955_00000_d_0000424__rain_medium,9999955_00000_d_0000424.jpg,rain_medium,123
train,9999955_00000_d_0000425,9999955_00000_d_0000425.jpg,clean,41
train,9999955_00000_d_0000425__bright_down,9999955_00000_d_0000425.jpg,bright_down,41
train,9999955_00000_d_0000426,9999955_00000_d_0000426.jpg,clean,51
train,9999955_00000_d_0000426__rain_light,9999955_00000_d_0000426.jpg,rain_light,51
train,9999955_00000_d_0000427,9999955_00000_d_0000427.jpg,clean,57
train,9999955_00000_d_0000427__rain_light,9999955_00000_d_0000427.jpg,rain_light,57
train,9999955_00000_d_0000428,9999955_00000_d_0000428.jpg,clean,54
train,9999955_00000_d_0000428__bright_down,9999955_00000_d_0000428.jpg,bright_down,54
train,9999955_00000_d_0000429,9999955_00000_d_0000429.jpg,clean,60
train,9999955_00000_d_0000429__rain_heavy,9999955_00000_d_0000429.jpg,rain_heavy,60
train,9999955_00000_d_0000430,9999955_00000_d_0000430.jpg,clean,69
train,9999955_00000_d_0000430__bright_up,9999955_00000_d_0000430.jpg,bright_up,69
train,9999955_00000_d_0000431,9999955_00000_d_0000431.jpg,clean,73
train,9999955_00000_d_0000431__rain_heavy,9999955_00000_d_0000431.jpg,rain_heavy,73
train,9999955_00000_d_0000432,9999955_00000_d_0000432.jpg,clean,49
train,9999955_00000_d_0000432__bright_up,9999955_00000_d_0000432.jpg,bright_up,49
train,9999955_00000_d_0000433,9999955_00000_d_0000433.jpg,clean,47
train,9999955_00000_d_0000433__rain_heavy,9999955_00000_d_0000433.jpg,rain_heavy,47
train,9999955_00000_d_0000434,9999955_00000_d_0000434.jpg,clean,63
train,9999955_00000_d_0000434__rain_medium,9999955_00000_d_0000434.jpg,rain_medium,63
train,9999956_00000_d_0000001,9999956_00000_d_0000001.jpg,clean,9
train,9999956_00000_d_0000001__rain_heavy,9999956_00000_d_0000001.jpg,rain_heavy,9
train,9999956_00000_d_0000002,9999956_00000_d_0000002.jpg,clean,19
train,9999956_00000_d_0000002__bright_up,9999956_00000_d_0000002.jpg,bright_up,19
train,9999956_00000_d_0000003,9999956_00000_d_0000003.jpg,clean,16
train,9999956_00000_d_0000003__rain_medium,9999956_00000_d_0000003.jpg,rain_medium,16
train,9999956_00000_d_0000004,9999956_00000_d_0000004.jpg,clean,17
train,9999956_00000_d_0000004__rain_medium,9999956_00000_d_0000004.jpg,rain_medium,17
train,9999956_00000_d_0000005,9999956_00000_d_0000005.jpg,clean,13
train,9999956_00000_d_0000005__blur_light,9999956_00000_d_0000005.jpg,blur_light,13
train,9999956_00000_d_0000006,9999956_00000_d_0000006.jpg,clean,7
train,9999956_00000_d_0000006__rain_heavy,9999956_00000_d_0000006.jpg,rain_heavy,7
train,9999956_00000_d_0000007,9999956_00000_d_0000007.jpg,clean,8
train,9999956_00000_d_0000007__rain_light,9999956_00000_d_0000007.jpg,rain_light,8
train,9999956_00000_d_0000008,9999956_00000_d_0000008.jpg,clean,11
train,9999956_00000_d_0000008__bright_down,9999956_00000_d_0000008.jpg,bright_down,11
train,9999956_00000_d_0000009,9999956_00000_d_0000009.jpg,clean,23
train,9999956_00000_d_0000009__blur_light,9999956_00000_d_0000009.jpg,blur_light,23
train,9999956_00000_d_0000010,9999956_00000_d_0000010.jpg,clean,23
train,9999956_00000_d_0000010__rain_light,9999956_00000_d_0000010.jpg,rain_light,23
train,9999956_00000_d_0000011,9999956_00000_d_0000011.jpg,clean,47
train,9999956_00000_d_0000011__rain_heavy,9999956_00000_d_0000011.jpg,rain_heavy,47
train,9999956_00000_d_0000012,9999956_00000_d_0000012.jpg,clean,23
train,9999956_00000_d_0000012__rain_medium,9999956_00000_d_0000012.jpg,rain_medium,23
train,9999956_00000_d_0000013,9999956_00000_d_0000013.jpg,clean,20
train,9999956_00000_d_0000013__rain_heavy,9999956_00000_d_0000013.jpg,rain_heavy,20
train,9999956_00000_d_0000014,9999956_00000_d_0000014.jpg,clean,26
train,9999956_00000_d_0000014__blur_light,9999956_00000_d_0000014.jpg,blur_light,26
train,9999956_00000_d_0000015,9999956_00000_d_0000015.jpg,clean,56
train,9999956_00000_d_0000015__rain_medium,9999956_00000_d_0000015.jpg,rain_medium,56
train,9999956_00000_d_0000016,9999956_00000_d_0000016.jpg,clean,15
train,9999956_00000_d_0000016__bright_up,9999956_00000_d_0000016.jpg,bright_up,15
train,9999956_00000_d_0000017,9999956_00000_d_0000017.jpg,clean,23
train,9999956_00000_d_0000017__rain_medium,9999956_00000_d_0000017.jpg,rain_medium,23
train,9999956_00000_d_0000018,9999956_00000_d_0000018.jpg,clean,19
train,9999956_00000_d_0000018__blur_light,9999956_00000_d_0000018.jpg,blur_light,19
train,9999956_00000_d_0000019,9999956_00000_d_0000019.jpg,clean,42
train,9999956_00000_d_0000019__rain_heavy,9999956_00000_d_0000019.jpg,rain_heavy,42
train,9999956_00000_d_0000020,9999956_00000_d_0000020.jpg,clean,23
train,9999956_00000_d_0000020__bright_up,9999956_00000_d_0000020.jpg,bright_up,23
train,9999956_00000_d_0000021,9999956_00000_d_0000021.jpg,clean,29
train,9999956_00000_d_0000021__bright_down,9999956_00000_d_0000021.jpg,bright_down,29
train,9999956_00000_d_0000022,9999956_00000_d_0000022.jpg,clean,61
train,9999956_00000_d_0000022__rain_heavy,9999956_00000_d_0000022.jpg,rain_heavy,61
train,9999956_00000_d_0000023,9999956_00000_d_0000023.jpg,clean,8
train,9999956_00000_d_0000023__bright_down,9999956_00000_d_0000023.jpg,bright_down,8
train,9999956_00000_d_0000024,9999956_00000_d_0000024.jpg,clean,99
train,9999956_00000_d_0000024__rain_light,9999956_00000_d_0000024.jpg,rain_light,99
train,9999956_00000_d_0000025,9999956_00000_d_0000025.jpg,clean,70
train,9999956_00000_d_0000025__rain_medium,9999956_00000_d_0000025.jpg,rain_medium,70
train,9999956_00000_d_0000026,9999956_00000_d_0000026.jpg,clean,12
train,9999956_00000_d_0000026__blur_light,9999956_00000_d_0000026.jpg,blur_light,12
train,9999956_00000_d_0000027,9999956_00000_d_0000027.jpg,clean,50
train,9999956_00000_d_0000027__rain_heavy,9999956_00000_d_0000027.jpg,rain_heavy,50
train,9999956_00000_d_0000028,9999956_00000_d_0000028.jpg,clean,69
train,9999956_00000_d_0000028__rain_medium,9999956_00000_d_0000028.jpg,rain_medium,69
train,9999956_00000_d_0000029,9999956_00000_d_0000029.jpg,clean,25
train,9999956_00000_d_0000029__rain_light,9999956_00000_d_0000029.jpg,rain_light,25
train,9999956_00000_d_0000030,9999956_00000_d_0000030.jpg,clean,18
train,9999956_00000_d_0000030__rain_light,9999956_00000_d_0000030.jpg,rain_light,18
train,9999956_00000_d_0000031,9999956_00000_d_0000031.jpg,clean,10
train,9999956_00000_d_0000031__rain_medium,9999956_00000_d_0000031.jpg,rain_medium,10
train,9999956_00000_d_0000032,9999956_00000_d_0000032.jpg,clean,5
train,9999956_00000_d_0000032__rain_light,9999956_00000_d_0000032.jpg,rain_light,5
train,9999956_00000_d_0000033,9999956_00000_d_0000033.jpg,clean,19
train,9999956_00000_d_0000033__bright_up,9999956_00000_d_0000033.jpg,bright_up,19
train,9999956_00000_d_0000034,9999956_00000_d_0000034.jpg,clean,19
train,9999956_00000_d_0000034__rain_medium,9999956_00000_d_0000034.jpg,rain_medium,19
train,9999956_00000_d_0000035,9999956_00000_d_0000035.jpg,clean,35
train,9999956_00000_d_0000035__blur_light,9999956_00000_d_0000035.jpg,blur_light,35
train,9999956_00000_d_0000036,9999956_00000_d_0000036.jpg,clean,32
train,9999956_00000_d_0000036__bright_down,9999956_00000_d_0000036.jpg,bright_down,32
train,9999956_00000_d_0000037,9999956_00000_d_0000037.jpg,clean,14
train,9999956_00000_d_0000037__rain_heavy,9999956_00000_d_0000037.jpg,rain_heavy,14
train,9999956_00000_d_0000038,9999956_00000_d_0000038.jpg,clean,20
train,9999956_00000_d_0000038__rain_medium,9999956_00000_d_0000038.jpg,rain_medium,20
train,9999956_00000_d_0000039,9999956_00000_d_0000039.jpg,clean,14
train,9999956_00000_d_0000039__blur_light,9999956_00000_d_0000039.jpg,blur_light,14
train,9999956_00000_d_0000040,9999956_00000_d_0000040.jpg,clean,45
train,9999956_00000_d_0000040__rain_heavy,9999956_00000_d_0000040.jpg,rain_heavy,45
train,9999956_00000_d_0000041,9999956_00000_d_0000041.jpg,clean,64
train,9999956_00000_d_0000041__rain_medium,9999956_00000_d_0000041.jpg,rain_medium,64
train,9999956_00000_d_0000042,9999956_00000_d_0000042.jpg,clean,71
train,9999956_00000_d_0000042__bright_up,9999956_00000_d_0000042.jpg,bright_up,71
train,9999956_00000_d_0000043,9999956_00000_d_0000043.jpg,clean,34
train,9999956_00000_d_0000043__rain_light,9999956_00000_d_0000043.jpg,rain_light,34
train,9999956_00000_d_0000044,9999956_00000_d_0000044.jpg,clean,19
train,9999956_00000_d_0000044__bright_down,9999956_00000_d_0000044.jpg,bright_down,19
train,9999956_00000_d_0000045,9999956_00000_d_0000045.jpg,clean,24
train,9999956_00000_d_0000045__rain_medium,9999956_00000_d_0000045.jpg,rain_medium,24
train,9999956_00000_d_0000046,9999956_00000_d_0000046.jpg,clean,11
train,9999956_00000_d_0000046__blur_light,9999956_00000_d_0000046.jpg,blur_light,11
train,9999956_00000_d_0000047,9999956_00000_d_0000047.jpg,clean,30
train,9999956_00000_d_0000047__rain_medium,9999956_00000_d_0000047.jpg,rain_medium,30
